year,week,rank,title,artist,album,like_cnt
2021,03.08~03.14,88,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,72739
2021,03.08~03.14,89,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,03.08~03.14,90,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246818
2021,03.08~03.14,91,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,59076
2021,03.08~03.14,92,눈이 멀었다,MC몽,FLOWER 9,7814
2021,03.08~03.14,93,그댈 새겨두어요 (바른연애 길잡이 X 린),린,그댈 새겨두어요 (바른연애 길잡이 X 린),10665
2021,03.08~03.14,94,FRIENDS (Prod. Slom),릴보이 (lIlBOI),FRIENDS,58102
2021,03.08~03.14,95,행복해,송하예,Happy,39070
2021,03.08~03.14,96,뻔한남자,이승기,뻔한남자,42718
2021,03.08~03.14,97,ON,방탄소년단,MAP OF THE SOUL : 7,247709
2021,03.08~03.14,98,잘할게,이승기,The Project,31305
2021,03.08~03.14,99,Black Mamba,aespa,Black Mamba,116574
2021,03.08~03.14,100,물망초 (Feat. 신용재),MC몽,FLOWER 9,9008
2021,03.15~03.21,1,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,03.15~03.21,2,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,03.15~03.21,3,On The Ground,로제 (ROSÉ),R,174759
2021,03.15~03.21,4,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,03.15~03.21,5,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,03.15~03.21,6,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,03.15~03.21,7,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,03.15~03.21,8,Gone,로제 (ROSÉ),R,129258
2021,03.15~03.21,9,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,03.15~03.21,10,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222707
2021,03.15~03.21,11,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,03.15~03.21,12,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,03.15~03.21,13,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,03.15~03.21,14,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,03.15~03.21,15,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166864
2021,03.15~03.21,16,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,03.15~03.21,17,Blueming,아이유,Love poem,369739
2021,03.15~03.21,18,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,03.15~03.21,19,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,03.15~03.21,20,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,03.15~03.21,21,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,03.15~03.21,22,그 한마디 (바른연애 길잡이 X 이하이),이하이,그 한마디 (바른연애 길잡이 X 이하이),43807
2021,03.15~03.21,23,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495131
2021,03.15~03.21,24,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,03.15~03.21,25,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,03.15~03.21,26,METEOR,창모 (CHANGMO),Boyhood,312716
2021,03.15~03.21,27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,03.15~03.21,28,Life Goes On,방탄소년단,BE,245671
2021,03.15~03.21,29,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,03.15~03.21,30,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,03.15~03.21,31,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,03.15~03.21,32,I'm Not Cool,현아,I’m Not Cool,43704
2021,03.15~03.21,33,How You Like That,BLACKPINK,How You Like That,206282
2021,03.15~03.21,34,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,03.15~03.21,35,함께 했는데 이별은 나 혼자인 거야,이소정,함께 했는데 이별은 나 혼자인 거야,61845
2021,03.15~03.21,36,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,03.15~03.21,37,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,03.15~03.21,38,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,03.15~03.21,39,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,03.15~03.21,40,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,03.15~03.21,41,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,03.15~03.21,42,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,03.15~03.21,43,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,03.15~03.21,44,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,03.15~03.21,45,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,03.15~03.21,46,되풀이,임창정,펜트하우스2 OST Part.1,38287
2021,03.15~03.21,47,서면역에서,순순희,서면역에서,65784
2021,03.15~03.21,48,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,03.15~03.21,49,술 한잔 해요,원경서,술 한잔 해요,36650
2021,03.15~03.21,50,너를 만나,폴킴,너를 만나,320731
2021,03.15~03.21,51,꼬리 (TAIL),선미,꼬리 (TAIL),34763
2021,03.15~03.21,52,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,03.15~03.21,53,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,03.15~03.21,54,Don't Call Me,SHINee (샤이니),Don't Call Me - The 7th Album,82895
2021,03.15~03.21,55,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,03.15~03.21,56,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),109874
2021,03.15~03.21,57,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,03.15~03.21,58,Love poem,아이유,Love poem,353771
2021,03.15~03.21,59,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,03.15~03.21,60,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파),MC몽,FLOWER 9,18018
2021,03.15~03.21,61,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,03.15~03.21,62,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,03.15~03.21,63,마리아 (Maria),화사 (HWASA),María,162438
2021,03.15~03.21,64,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69797
2021,03.15~03.21,65,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,03.15~03.21,66,사랑하는 당신께,폴킴,사랑하는 당신께,40918
2021,03.15~03.21,67,화(火花),i-dle (아이들),I burn,96037
2021,03.15~03.21,68,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112670
2021,03.15~03.21,69,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),76776
2021,03.15~03.21,70,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73874
2021,03.15~03.21,71,홀로,이하이,홀로,158673
2021,03.15~03.21,72,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,97980
2021,03.15~03.21,73,다시 만날까 봐 (Prod.V.O.S),이예준,다시 만날까 봐 (Prod.V.O.S),35710
2021,03.15~03.21,74,소확행,임창정,힘든 건 사랑이 아니다,57860
2021,03.15~03.21,75,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,03.15~03.21,76,아무노래,지코 (ZICO),아무노래,282220
2021,03.15~03.21,77,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118006
2021,03.15~03.21,78,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151513
2021,03.15~03.21,79,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),Red Moon : Full Bloom (滿開),32077
2021,03.15~03.21,80,멜로디,ASH ISLAND,멜로디,160414
2021,03.15~03.21,81,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104551
2021,03.15~03.21,82,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,03.15~03.21,83,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163065
2021,03.15~03.21,84,어떤X (What Type of X),제시 (Jessi),어떤X (What Type of X),33120
2021,03.15~03.21,85,FLYING HIGH WITH U,빈첸,FLYING HIGH WITH U,81512
2021,03.15~03.21,86,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65041
2021,03.15~03.21,87,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,03.15~03.21,88,한잔이면 지워질까,황인욱,한잔이면 지워질까,29800
2021,03.15~03.21,89,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105597
2021,03.15~03.21,90,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171886
2021,03.15~03.21,91,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),쇼미더머니 9 Episode 3,71725
2021,03.15~03.21,92,Freak (Prod. Slom),릴보이 (lIlBOI),쇼미더머니 9 Episode 1,88279
2021,03.15~03.21,93,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,72739
2021,03.15~03.21,94,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246818
2021,03.15~03.21,95,겨울이 지나고 봄이 오듯이,김나영,겨울이 지나고 봄이 오듯이,18128
2021,03.15~03.21,96,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,59076
2021,03.15~03.21,97,행복해,송하예,Happy,39070
2021,03.15~03.21,98,ON,방탄소년단,MAP OF THE SOUL : 7,247709
2021,03.15~03.21,99,뻔한남자,이승기,뻔한남자,42718
2021,03.15~03.21,100,까만안경 (Feat. Day Light),이루,이루 LEVEL II,72743
2021,03.22~03.28,1,롤린 (Rollin'),브레이브걸스,Rollin',301513
2021,03.22~03.28,2,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,03.22~03.28,3,라일락,아이유,IU 5th Album 'LILAC',267731
2021,03.22~03.28,4,On The Ground,로제 (ROSÉ),R,174759
2021,03.22~03.28,5,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",134392
2021,03.22~03.28,6,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,03.22~03.28,7,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,03.22~03.28,8,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,03.22~03.28,9,Coin,아이유,IU 5th Album 'LILAC',125201
2021,03.22~03.28,10,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,03.22~03.28,11,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,03.22~03.28,12,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222707
2021,03.22~03.28,13,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,03.22~03.28,14,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,03.22~03.28,15,Gone,로제 (ROSÉ),R,129258
2021,03.22~03.28,16,Flu,아이유,IU 5th Album 'LILAC',72798
2021,03.22~03.28,17,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166865
2021,03.22~03.28,18,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,03.22~03.28,19,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,03.22~03.28,20,Blueming,아이유,Love poem,369739
2021,03.22~03.28,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,03.22~03.28,22,봄 안녕 봄,아이유,IU 5th Album 'LILAC',86432
2021,03.22~03.28,23,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,03.22~03.28,24,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,03.22~03.28,25,돌림노래 (Feat. DEAN),아이유,IU 5th Album 'LILAC',75231
2021,03.22~03.28,26,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495131
2021,03.22~03.28,27,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,03.22~03.28,28,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,03.22~03.28,29,아이와 나의 바다,아이유,IU 5th Album 'LILAC',210508
2021,03.22~03.28,30,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,03.22~03.28,31,Life Goes On,방탄소년단,BE,245671
2021,03.22~03.28,32,METEOR,창모 (CHANGMO),Boyhood,312716
2021,03.22~03.28,33,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,03.22~03.28,34,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,03.22~03.28,35,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,03.22~03.28,36,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,03.22~03.28,37,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,03.22~03.28,38,함께 했는데 이별은 나 혼자인 거야,이소정,함께 했는데 이별은 나 혼자인 거야,61845
2021,03.22~03.28,39,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',142439
2021,03.22~03.28,40,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,03.22~03.28,41,그 한마디 (바른연애 길잡이 X 이하이),이하이,그 한마디 (바른연애 길잡이 X 이하이),43807
2021,03.22~03.28,42,운전만해 (We Ride),브레이브걸스,We Ride,137647
2021,03.22~03.28,43,빈 컵 (Empty Cup),아이유,IU 5th Album 'LILAC',55338
2021,03.22~03.28,44,How You Like That,BLACKPINK,How You Like That,206282
2021,03.22~03.28,45,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,03.22~03.28,46,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,03.22~03.28,47,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,03.22~03.28,48,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,03.22~03.28,49,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,03.22~03.28,50,I'm Not Cool,현아,I’m Not Cool,43704
2021,03.22~03.28,51,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,03.22~03.28,52,에필로그,아이유,IU 5th Album 'LILAC',96148
2021,03.22~03.28,53,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,03.22~03.28,54,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,03.22~03.28,55,어떤X (What Type of X),제시 (Jessi),어떤X (What Type of X),33120
2021,03.22~03.28,56,되풀이,임창정,펜트하우스2 OST Part.1,38287
2021,03.22~03.28,57,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,03.22~03.28,58,서면역에서,순순희,서면역에서,65784
2021,03.22~03.28,59,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,03.22~03.28,60,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,03.22~03.28,61,너를 만나,폴킴,너를 만나,320731
2021,03.22~03.28,62,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,03.22~03.28,63,술 한잔 해요,원경서,술 한잔 해요,36650
2021,03.22~03.28,64,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),109874
2021,03.22~03.28,65,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,03.22~03.28,66,Love poem,아이유,Love poem,353771
2021,03.22~03.28,67,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,03.22~03.28,68,Don't Call Me,SHINee (샤이니),Don't Call Me - The 7th Album,82895
2021,03.22~03.28,69,꼬리 (TAIL),선미,꼬리 (TAIL),34763
2021,03.22~03.28,70,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,03.22~03.28,71,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,03.22~03.28,72,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,03.22~03.28,73,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,03.22~03.28,74,마리아 (Maria),화사 (HWASA),María,162438
2021,03.22~03.28,75,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),76776
2021,03.22~03.28,76,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69797
2021,03.22~03.28,77,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112670
2021,03.22~03.28,78,멜로디,ASH ISLAND,멜로디,160414
2021,03.22~03.28,79,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),Red Moon : Full Bloom (滿開),32077
2021,03.22~03.28,80,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73874
2021,03.22~03.28,81,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파),MC몽,FLOWER 9,18018
2021,03.22~03.28,82,홀로,이하이,홀로,158673
2021,03.22~03.28,83,소확행,임창정,힘든 건 사랑이 아니다,57860
2021,03.22~03.28,84,화(火花),i-dle (아이들),I burn,96037
2021,03.22~03.28,85,다시 만날까 봐 (Prod.V.O.S),이예준,다시 만날까 봐 (Prod.V.O.S),35710
2021,03.22~03.28,86,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118006
2021,03.22~03.28,87,아무노래,지코 (ZICO),아무노래,282220
2021,03.22~03.28,88,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,97980
2021,03.22~03.28,89,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82394
2021,03.22~03.28,90,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104551
2021,03.22~03.28,91,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,03.22~03.28,92,사랑하는 당신께,폴킴,사랑하는 당신께,40918
2021,03.22~03.28,93,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151513
2021,03.22~03.28,94,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65041
2021,03.22~03.28,95,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163065
2021,03.22~03.28,96,시공간,기리보이,시공간이랑 어쩌라고,29312
2021,03.22~03.28,97,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105597
2021,03.22~03.28,98,한잔이면 지워질까,황인욱,한잔이면 지워질까,29800
2021,03.22~03.28,99,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171886
2021,03.22~03.28,100,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185503
